date,product_name,category,quantity,price,shop,gender,revenue,year,month,week,day
1597104000000,The Da Vinci Code,Unknown,2,47.08,physical,Unknown,94.16,2020,8,33,1597104000000
1607817600000,Never Let Me Go,Unknown,3,11.27,physical,Unknown,33.81,2020,12,50,1607817600000
1728000000000,An Inconvenient Truth,Unknown,2,43.28,physical,Unknown,86.56,2024,10,40,1728000000000
1689811200000,New Dark Age: Technology and the End of the Future,Unknown,2,40.79,physical,Unknown,81.58,2023,7,29,1689811200000
1688601600000,Capital in the Twenty-First Century,Unknown,2,39.7,physical,Unknown,79.4,2023,7,27,1688601600000
1557014400000,Arctic Dreams,Unknown,1,40.77,physical,Unknown,40.77,2019,5,18,1557014400000
1711843200000,A Life on Our Planet,Unknown,3,34.53,physical,Unknown,103.59,2024,3,13,1711843200000
1670544000000,Just Mercy: A Story of Justice and Redemption,Unknown,2,43.28,physical,Unknown,86.56,2022,12,49,1670544000000
1565481600000,Basic Economics,Unknown,1,48.18,physical,Unknown,48.18,2019,8,32,1565481600000
1764720000000,Stories of Your Life and Others,Unknown,1,35.42,physical,Unknown,35.42,2025,12,49,1764720000000
1737676800000,The Automatic Millionaire,Unknown,3,34.17,physical,Unknown,102.51,2025,1,4,1737676800000
1546473600000,A Night to Surrender,Unknown,1,20.71,physical,Unknown,20.71,2019,1,1,1546473600000
1635292800000,Uncanny Valley,Unknown,2,48.95,physical,Unknown,97.9,2021,10,43,1635292800000
1685404800000,Freakonomics,Unknown,2,48.11,physical,Unknown,96.22,2023,5,22,1685404800000
1749859200000,Brave New World,Unknown,3,46.12,physical,Unknown,138.36,2025,6,24,1749859200000
1711670400000,Gender Trouble,Unknown,1,17.32,physical,Unknown,17.32,2024,3,13,1711670400000
1556323200000,Leaders Eat Last,Unknown,2,47.26,physical,Unknown,94.52,2019,4,17,1556323200000
1568073600000,The Great Hack: How the Digital Takeover of Our Elections and Our Data Is Under Threat,Unknown,3,35.23,physical,Unknown,105.69,2019,9,37,1568073600000
1675987200000,Dreams from My Father,Unknown,1,49.53,physical,Unknown,49.53,2023,2,6,1675987200000
1671494400000,Pilgrim at Tinker Creek,Unknown,1,39.01,physical,Unknown,39.01,2022,12,51,1671494400000
1626048000000,The Battle for Paradise: Puerto Rico Stays Strong,Unknown,3,48.82,physical,Unknown,146.46,2021,7,28,1626048000000
1581897600000,Capital in the Twenty-First Century,Unknown,1,37.56,physical,Unknown,37.56,2020,2,8,1581897600000
1740614400000,Alone Together,Unknown,3,23.62,physical,Unknown,70.86,2025,2,9,1740614400000
1623110400000,Emotional Intelligence: Why It Can Matter More Than IQ,Unknown,3,11.64,physical,Unknown,34.92,2021,6,23,1623110400000
1703203200000,The New Jim Crow,Unknown,1,14.92,physical,Unknown,14.92,2023,12,51,1703203200000
1734566400000,And Then There Were None,Unknown,3,46.86,physical,Unknown,140.58,2024,12,51,1734566400000
1629676800000,The World Is Flat,Unknown,3,41.99,physical,Unknown,125.97,2021,8,34,1629676800000
1585267200000,Three Weeks,Unknown,3,41.87,physical,Unknown,125.61,2020,3,13,1585267200000
1744329600000,"The Body Keeps the Score: Brain, Mind, and Body in the Healing of Trauma",Unknown,2,41.47,physical,Unknown,82.94,2025,4,15,1744329600000
1565740800000,Mistborn,Unknown,3,17.1,physical,Unknown,51.3,2019,8,33,1565740800000
1590537600000,Distracted: The Erosion of Attention and the Coming Dark Age,Unknown,3,46.92,physical,Unknown,140.76,2020,5,22,1590537600000
1689379200000,The Post-American World,Unknown,3,24.4,physical,Unknown,73.2,2023,7,28,1689379200000
1598832000000,Selected Poems,Unknown,2,42.62,physical,Unknown,85.24,2020,8,36,1598832000000
1560297600000,Digital Minimalism: Choosing a Focused Life in a Noisy World,Unknown,3,25.35,physical,Unknown,76.05,2019,6,24,1560297600000
1762992000000,How to Break Up with Your Phone,Unknown,2,42.76,physical,Unknown,85.52,2025,11,46,1762992000000
1754006400000,The War of the Worlds,Unknown,1,34.36,physical,Unknown,34.36,2025,8,31,1754006400000
1547510400000,Childhood's End,Unknown,2,23.96,physical,Unknown,47.92,2019,1,3,1547510400000
1596758400000,Anna Karenina,Unknown,2,41.18,physical,Unknown,82.36,2020,8,32,1596758400000
1635379200000,Race Matters,Unknown,1,49.59,physical,Unknown,49.59,2021,10,43,1635379200000
1730073600000,Capital in the Twenty-First Century,Unknown,3,14.49,physical,Unknown,43.47,2024,10,44,1730073600000
1548028800000,Noise: A Flaw in Human Judgment,Unknown,3,33.89,physical,Unknown,101.67,2019,1,4,1548028800000
1624233600000,Sharp Objects,Unknown,1,33.61,physical,Unknown,33.61,2021,6,25,1624233600000
1643587200000,A Promised Land,Unknown,1,35.28,physical,Unknown,35.28,2022,1,5,1643587200000
1691366400000,The Richest Man in Babylon,Unknown,1,35.17,physical,Unknown,35.17,2023,8,32,1691366400000
1635465600000,The Green Mile,Unknown,1,23.84,physical,Unknown,23.84,2021,10,43,1635465600000
1652745600000,Predictably Irrational,Unknown,1,16.56,physical,Unknown,16.56,2022,5,20,1652745600000
1547424000000,Angels & Demons,Unknown,1,18.17,physical,Unknown,18.17,2019,1,3,1547424000000
1698969600000,The Great Mental Models,Unknown,3,29.12,physical,Unknown,87.36,2023,11,44,1698969600000
1611446400000,The Girl on the Train,Unknown,1,36.52,physical,Unknown,36.52,2021,1,3,1611446400000
1707782400000,A Walk in the Woods,Unknown,1,10.63,physical,Unknown,10.63,2024,2,7,1707782400000
1622937600000,Hope in the Dark,Unknown,2,45.53,physical,Unknown,91.06,2021,6,22,1622937600000
1662854400000,I Will Teach You to Be Rich,Unknown,3,19.22,physical,Unknown,57.66,2022,9,36,1662854400000
1686182400000,The Shallows: What the Internet Is Doing to Our Brains,Unknown,1,17.54,physical,Unknown,17.54,2023,6,23,1686182400000
1722211200000,Leadership in Turbulent Times,Unknown,3,34.59,physical,Unknown,103.77,2024,7,31,1722211200000
1631491200000,The Maltese Falcon,Unknown,1,28.31,physical,Unknown,28.31,2021,9,37,1631491200000
1762732800000,And Then There Were None,Unknown,3,20.54,physical,Unknown,61.62,2025,11,46,1762732800000
1574985600000,Angels & Demons,Unknown,2,38.89,physical,Unknown,77.78,2019,11,48,1574985600000
1574985600000,Misbehaving: The Making of Behavioral Economics,Unknown,3,39.11,physical,Unknown,117.33,2019,11,48,1574985600000
1674000000000,The Total Money Makeover,Unknown,3,39.65,physical,Unknown,118.95,2023,1,3,1674000000000
1661731200000,Tinker Tailor Soldier Spy,Unknown,3,14.66,physical,Unknown,43.98,2022,8,35,1661731200000
1580947200000,Strangers on a Train,Unknown,1,30.72,physical,Unknown,30.72,2020,2,6,1580947200000
1559865600000,Moneyball,Unknown,1,43.15,physical,Unknown,43.15,2019,6,23,1559865600000
1605830400000,Rosemary's Baby,Unknown,2,47.94,physical,Unknown,95.88,2020,11,47,1605830400000
1702425600000,The Revenge of Geography,Unknown,3,11.4,physical,Unknown,34.2,2023,12,50,1702425600000
1570752000000,Bad Feminist,Unknown,3,31.51,physical,Unknown,94.53,2019,10,41,1570752000000
1585612800000,Selected Poems,Unknown,3,29.73,physical,Unknown,89.19,2020,3,14,1585612800000
1581897600000,The Word Is Murder,Unknown,1,13.58,physical,Unknown,13.58,2020,2,8,1581897600000
1606867200000,The Year of Less,Unknown,3,49.15,physical,Unknown,147.45,2020,12,49,1606867200000
1576368000000,Race After Technology,Unknown,1,10.73,physical,Unknown,10.73,2019,12,50,1576368000000
1611014400000,The Innovator's Dilemma,Unknown,3,35.13,physical,Unknown,105.39,2021,1,3,1611014400000
1553472000000,Tiny Habits,Unknown,1,40.3,physical,Unknown,40.3,2019,3,13,1553472000000
1680825600000,Three Weeks,Unknown,1,17.17,physical,Unknown,17.17,2023,4,14,1680825600000
1664150400000,1776,Unknown,2,22.76,physical,Unknown,45.52,2022,9,39,1664150400000
1687219200000,Too Big to Fail,Unknown,2,46.2,physical,Unknown,92.4,2023,6,25,1687219200000
1692835200000,Energy and Civilization: A History,Unknown,2,25.3,physical,Unknown,50.6,2023,8,34,1692835200000
1611446400000,Security Analysis,Unknown,2,46.96,physical,Unknown,93.92,2021,1,3,1611446400000
1560038400000,Security Analysis,Unknown,2,34.5,physical,Unknown,69.0,2019,6,23,1560038400000
1564185600000,It Ends with Us,Unknown,2,13.59,physical,Unknown,27.18,2019,7,30,1564185600000
1669766400000,Option B,Unknown,2,16.52,physical,Unknown,33.04,2022,11,48,1669766400000
1603670400000,The Way of Kings,Unknown,2,25.69,physical,Unknown,51.38,2020,10,44,1603670400000
1630627200000,The Green Mile,Unknown,3,12.81,physical,Unknown,38.43,2021,9,35,1630627200000
1690156800000,New Dark Age: Technology and the End of the Future,Unknown,1,16.79,physical,Unknown,16.79,2023,7,30,1690156800000
1597363200000,The Year of Less,Unknown,1,49.73,physical,Unknown,49.73,2020,8,33,1597363200000
1548633600000,Peace Is Every Step,Unknown,3,49.38,physical,Unknown,148.14,2019,1,5,1548633600000
1682380800000,Shoe Dog,Unknown,3,23.4,physical,Unknown,70.2,2023,4,17,1682380800000
1655251200000,Brave New World,Unknown,1,26.04,physical,Unknown,26.04,2022,6,24,1655251200000
1646179200000,Emotional Intelligence 2.0,Unknown,2,12.01,physical,Unknown,24.02,2022,3,9,1646179200000
1709337600000,An Inconvenient Truth,Unknown,2,12.66,physical,Unknown,25.32,2024,3,9,1709337600000
1737936000000,Boundary Boss,Unknown,3,14.46,physical,Unknown,43.38,2025,1,5,1737936000000
1726704000000,The End of History and the Last Man,Unknown,1,16.66,physical,Unknown,16.66,2024,9,38,1726704000000
1664150400000,Money Master the Game,Unknown,2,21.41,physical,Unknown,42.82,2022,9,39,1664150400000
1560384000000,The Revenge of Geography,Unknown,1,38.57,physical,Unknown,38.57,2019,6,24,1560384000000
1627776000000,Small Is Beautiful,Unknown,3,22.88,physical,Unknown,68.64,2021,8,30,1627776000000
1585612800000,The Republic,Unknown,2,20.92,physical,Unknown,41.84,2020,3,14,1585612800000
1569196800000,The Millionaire Next Door,Unknown,3,49.94,physical,Unknown,149.82,2019,9,39,1569196800000
1678579200000,Cosmos,Unknown,2,49.66,physical,Unknown,99.32,2023,3,10,1678579200000
1631059200000,My Life on the Road,Unknown,2,26.18,physical,Unknown,52.36,2021,9,36,1631059200000
1719619200000,Originals: How Non-Conformists Move the World,Unknown,1,45.64,physical,Unknown,45.64,2024,6,26,1719619200000
1622851200000,The World Beyond Your Head: On Becoming an Individual in an Age of Distraction,Unknown,1,26.33,physical,Unknown,26.33,2021,6,22,1622851200000
1568505600000,Becoming,Unknown,2,16.18,physical,Unknown,32.36,2019,9,37,1568505600000
1576368000000,History of the Peloponnesian War,Unknown,3,39.58,physical,Unknown,118.74,2019,12,50,1576368000000
1759795200000,White Fragility,Unknown,3,22.08,physical,Unknown,66.24,2025,10,41,1759795200000
1752710400000,The Only Game in Town,Unknown,1,24.04,physical,Unknown,24.04,2025,7,29,1752710400000
1706659200000,Writing Down the Bones,Unknown,3,19.05,physical,Unknown,57.15,2024,1,5,1706659200000
1670025600000,The Seven Spiritual Laws of Success,Unknown,3,46.21,physical,Unknown,138.63,2022,12,48,1670025600000
1632182400000,The Great Derangement: Climate Change and the Unthinkable,Unknown,2,45.96,physical,Unknown,91.92,2021,9,38,1632182400000
1602115200000,The Willpower Instinct,Unknown,1,45.23,physical,Unknown,45.23,2020,10,41,1602115200000
1662076800000,Narrative of the Life of Frederick Douglass,Unknown,3,43.63,physical,Unknown,130.89,2022,9,35,1662076800000
1550448000000,Crying in H Mart,Unknown,2,12.43,physical,Unknown,24.86,2019,2,8,1550448000000
1569110400000,Cosmos,Unknown,3,26.36,physical,Unknown,79.08,2019,9,38,1569110400000
1661212800000,Atomic Habits: An Easy & Proven Way to Build Good Habits & Break Bad Ones,Unknown,3,45.58,physical,Unknown,136.74,2022,8,34,1661212800000
1616630400000,12 Rules for Life,Unknown,1,49.91,physical,Unknown,49.91,2021,3,12,1616630400000
1590624000000,The 4-Hour Workweek,Unknown,2,36.7,physical,Unknown,73.4,2020,5,22,1590624000000
1628467200000,Irresistible: The Rise of Addictive Technology and the Business of Keeping Us Hooked,Unknown,3,13.47,physical,Unknown,40.41,2021,8,32,1628467200000
1661731200000,The Sixth Extinction,Unknown,3,37.24,physical,Unknown,111.72,2022,8,35,1661731200000
1588723200000,"Women, Race, & Class",Unknown,2,28.12,physical,Unknown,56.24,2020,5,19,1588723200000
1550188800000,Mythos,Unknown,2,28.42,physical,Unknown,56.84,2019,2,7,1550188800000
1698364800000,All About Love,Unknown,3,31.19,physical,Unknown,93.57,2023,10,43,1698364800000
1627948800000,No One Is Too Small to Make a Difference,Unknown,2,22.14,physical,Unknown,44.28,2021,8,31,1627948800000
1752883200000,Analects,Unknown,1,14.07,physical,Unknown,14.07,2025,7,29,1752883200000
1762732800000,A Walk to Remember,Unknown,1,41.71,physical,Unknown,41.71,2025,11,46,1762732800000
1653782400000,The Talented Mr. Ripley,Unknown,2,21.76,physical,Unknown,43.52,2022,5,21,1653782400000
1723248000000,Grit: The Power of Passion and Perseverance,Unknown,2,15.09,physical,Unknown,30.18,2024,8,32,1723248000000
1682467200000,The Artist's Way,Unknown,2,17.53,physical,Unknown,35.06,2023,4,17,1682467200000
1547164800000,Decisive: How to Make Better Choices in Life and Work,Unknown,1,36.68,physical,Unknown,36.68,2019,1,2,1547164800000
1668988800000,Manufacturing Consent,Unknown,2,36.71,physical,Unknown,73.42,2022,11,47,1668988800000
1690156800000,Ain't I a Woman?,Unknown,3,12.56,physical,Unknown,37.68,2023,7,30,1690156800000
1702684800000,The Value of Everything: Making and Taking in the Global Economy,Unknown,2,21.12,physical,Unknown,42.24,2023,12,50,1702684800000
1705017600000,Us vs Them: The Failure of Globalism,Unknown,2,25.28,physical,Unknown,50.56,2024,1,2,1705017600000
1639785600000,Childhood's End,Unknown,1,46.06,physical,Unknown,46.06,2021,12,50,1639785600000
1599609600000,"Set Boundaries, Find Peace",Unknown,2,26.4,physical,Unknown,52.8,2020,9,37,1599609600000
1756166400000,Moneyball,Unknown,2,25.32,physical,Unknown,50.64,2025,8,35,1756166400000
1554076800000,How Emotions Are Made,Unknown,2,18.86,physical,Unknown,37.72,2019,4,14,1554076800000
1565913600000,Walden,Unknown,3,20.95,physical,Unknown,62.85,2019,8,33,1565913600000
1556409600000,The Smartest Guys in the Room,Unknown,3,25.75,physical,Unknown,77.25,2019,4,17,1556409600000
1604275200000,Tinker Tailor Soldier Spy,Unknown,1,30.07,physical,Unknown,30.07,2020,11,45,1604275200000
1630972800000,All About Love,Unknown,3,32.89,physical,Unknown,98.67,2021,9,36,1630972800000
1617926400000,"The Utopia of Rules: On Technology, Stupidity and the Secret Joys of Bureaucracy",Unknown,1,49.94,physical,Unknown,49.94,2021,4,14,1617926400000
1684540800000,Nineteen Eighty-Four,Unknown,1,36.0,physical,Unknown,36.0,2023,5,20,1684540800000
1727740800000,Orientalism,Unknown,3,36.89,physical,Unknown,110.67,2024,10,40,1727740800000
1598486400000,The Duke and I,Unknown,1,16.81,physical,Unknown,16.81,2020,8,35,1598486400000
1571356800000,Everything Is F*cked: A Book About Hope,Unknown,1,43.72,physical,Unknown,43.72,2019,10,42,1571356800000
1641427200000,Weapons of Math Destruction: How Big Data Increases Inequality and Threatens Democracy,Unknown,1,39.73,physical,Unknown,39.73,2022,1,1,1641427200000
1750550400000,Basic Economics,Unknown,3,40.83,physical,Unknown,122.49,2025,6,25,1750550400000
1642809600000,Weapons of Math Destruction: How Big Data Increases Inequality and Threatens Democracy,Unknown,2,14.31,physical,Unknown,28.62,2022,1,3,1642809600000
1746748800000,Strangers on a Train,Unknown,1,29.71,physical,Unknown,29.71,2025,5,19,1746748800000
1693094400000,Do Androids Dream of Electric Sheep?,Unknown,2,16.32,physical,Unknown,32.64,2023,8,34,1693094400000
1764720000000,The Caves of Steel,Unknown,1,21.95,physical,Unknown,21.95,2025,12,49,1764720000000
1546387200000,The Big Sleep,Unknown,1,17.7,physical,Unknown,17.7,2019,1,1,1546387200000
1685664000000,Nudge,Unknown,1,15.25,physical,Unknown,15.25,2023,6,22,1685664000000
1761782400000,Twenty Thousand Leagues Under the Seas,Unknown,2,27.23,physical,Unknown,54.46,2025,10,44,1761782400000
1606262400000,Noise: A Flaw in Human Judgment,Unknown,3,31.16,physical,Unknown,93.48,2020,11,48,1606262400000
1595894400000,Underland,Unknown,1,30.64,physical,Unknown,30.64,2020,7,31,1595894400000
1605398400000,Winners Take All: The Elite Charade of Changing the World,Unknown,2,35.95,physical,Unknown,71.9,2020,11,46,1605398400000
1599868800000,Leadership in Turbulent Times,Unknown,2,45.22,physical,Unknown,90.44,2020,9,37,1599868800000
1559347200000,Financial Literacy for Beginners,Unknown,3,13.88,physical,Unknown,41.64,2019,6,22,1559347200000
1752883200000,Team of Rivals,Unknown,2,43.87,physical,Unknown,87.74,2025,7,29,1752883200000
1594080000000,Analects,Unknown,1,30.25,physical,Unknown,30.25,2020,7,28,1594080000000
1590624000000,The Battle for Paradise: Puerto Rico Stays Strong,Unknown,2,28.43,physical,Unknown,56.86,2020,5,22,1590624000000
1552348800000,Humankind: A Hopeful History,Unknown,3,38.29,physical,Unknown,114.87,2019,3,11,1552348800000
1716595200000,On War,Unknown,3,37.89,physical,Unknown,113.67,2024,5,21,1716595200000
1617408000000,The Battle for Paradise: Puerto Rico Stays Strong,Unknown,1,44.01,physical,Unknown,44.01,2021,4,13,1617408000000
1551052800000,"The Four: The Hidden DNA of Amazon, Apple, Facebook, and Google",Unknown,3,15.55,physical,Unknown,46.65,2019,2,9,1551052800000
1693094400000,Noise: A Flaw in Human Judgment,Unknown,2,17.4,physical,Unknown,34.8,2023,8,34,1693094400000
1757635200000,Alexander Hamilton,Unknown,3,15.32,physical,Unknown,45.96,2025,9,37,1757635200000
1595548800000,The 48 Laws of Power,Unknown,3,42.72,physical,Unknown,128.16,2020,7,30,1595548800000
1754265600000,The New Jim Crow,Unknown,2,43.44,physical,Unknown,86.88,2025,8,32,1754265600000
1722988800000,Crime and Punishment,Unknown,2,10.77,physical,Unknown,21.54,2024,8,32,1722988800000
1701475200000,Brave New World,Unknown,3,31.24,physical,Unknown,93.72,2023,12,48,1701475200000
1661299200000,Tao Te Ching,Unknown,2,36.59,physical,Unknown,73.18,2022,8,34,1661299200000
1703376000000,Childhood's End,Unknown,2,13.54,physical,Unknown,27.08,2023,12,51,1703376000000
1632441600000,Anna Karenina,Unknown,2,37.94,physical,Unknown,75.88,2021,9,38,1632441600000
1691798400000,The Thin Man,Unknown,1,29.63,physical,Unknown,29.63,2023,8,32,1691798400000
1551571200000,The Post-American World,Unknown,3,22.26,physical,Unknown,66.78,2019,3,9,1551571200000
1728604800000,Childhood's End,Unknown,3,27.17,physical,Unknown,81.51,2024,10,41,1728604800000
1763769600000,Adrift: America in 100 Charts,Unknown,2,34.4,physical,Unknown,68.8,2025,11,47,1763769600000
1676160000000,Think for Yourself: The Art and Science of Good Judgment,Unknown,2,49.68,physical,Unknown,99.36,2023,2,6,1676160000000
1674864000000,Manufacturing Consent,Unknown,1,39.98,physical,Unknown,39.98,2023,1,4,1674864000000
1750809600000,Anna Karenina,Unknown,2,20.61,physical,Unknown,41.22,2025,6,26,1750809600000
1592784000000,Why I'm No Longer Talking to White People About Race,Unknown,1,20.97,physical,Unknown,20.97,2020,6,26,1592784000000
1629417600000,How Emotions Are Made,Unknown,3,45.74,physical,Unknown,137.22,2021,8,33,1629417600000
1645747200000,Broke Millennial Takes On Investing,Unknown,2,16.1,physical,Unknown,32.2,2022,2,8,1645747200000
1697846400000,Manufacturing Consent,Unknown,2,13.41,physical,Unknown,26.82,2023,10,42,1697846400000
1704326400000,The Little Book That Beats the Market,Unknown,1,28.65,physical,Unknown,28.65,2024,1,1,1704326400000
1581638400000,Originals: How Non-Conformists Move the World,Unknown,1,44.01,physical,Unknown,44.01,2020,2,7,1581638400000
1735430400000,The Total Money Makeover,Unknown,1,47.36,physical,Unknown,47.36,2024,12,52,1735430400000
1745539200000,Emotional Intelligence: Why It Can Matter More Than IQ,Unknown,3,12.33,physical,Unknown,36.99,2025,4,17,1745539200000
1554249600000,Villette,Unknown,3,21.7,physical,Unknown,65.1,2019,4,14,1554249600000
1713052800000,Shoe Dog,Unknown,1,42.83,physical,Unknown,42.83,2024,4,15,1713052800000
1554163200000,The Year of Less,Unknown,2,19.33,physical,Unknown,38.66,2019,4,14,1554163200000
1671580800000,The Financial Diet,Unknown,2,13.6,physical,Unknown,27.2,2022,12,51,1671580800000
1701907200000,Rachel's Holiday,Unknown,3,29.42,physical,Unknown,88.26,2023,12,49,1701907200000
1623628800000,Neuromancer,Unknown,3,38.22,physical,Unknown,114.66,2021,6,24,1623628800000
1646092800000,Irrational Exuberance,Unknown,3,36.99,physical,Unknown,110.97,2022,3,9,1646092800000
1680912000000,The Woman in Cabin 10,Unknown,1,14.44,physical,Unknown,14.44,2023,4,14,1680912000000
1644451200000,Peace Is Every Step,Unknown,3,32.23,physical,Unknown,96.69,2022,2,6,1644451200000
1667260800000,Soft Power,Unknown,3,34.12,physical,Unknown,102.36,2022,11,44,1667260800000
1605916800000,Orientalism,Unknown,1,11.49,physical,Unknown,11.49,2020,11,47,1605916800000
1739664000000,This is Marketing,Unknown,1,17.63,physical,Unknown,17.63,2025,2,7,1739664000000
1730505600000,The Alchemist,Unknown,3,37.73,physical,Unknown,113.19,2024,11,44,1730505600000
1720569600000,Evicted: Poverty and Profit in the American City,Unknown,3,29.7,physical,Unknown,89.1,2024,7,28,1720569600000
1747180800000,The Curious Incident of the Dog in the Night-Time,Unknown,1,24.62,physical,Unknown,24.62,2025,5,20,1747180800000
1644192000000,Get Good with Money,Unknown,3,40.61,physical,Unknown,121.83,2022,2,6,1644192000000
1692230400000,This is Marketing,Unknown,3,14.69,physical,Unknown,44.07,2023,8,33,1692230400000
1651363200000,How I Lost Money in Real Estate Before It Ever Had a Chance to Lose Mine,Unknown,1,33.06,physical,Unknown,33.06,2022,5,17,1651363200000
1620172800000,Eloquent Rage: A Black Feminist Discovers Her Superpower,Unknown,1,31.67,physical,Unknown,31.67,2021,5,18,1620172800000
1760659200000,Braiding Sweetgrass,Unknown,2,19.15,physical,Unknown,38.3,2025,10,42,1760659200000
1629849600000,Crime and Punishment,Unknown,3,12.49,physical,Unknown,37.47,2021,8,34,1629849600000
1649030400000,Twenty Thousand Leagues Under the Seas,Unknown,1,10.17,physical,Unknown,10.17,2022,4,14,1649030400000
1752624000000,Why We Sleep,Unknown,1,17.63,physical,Unknown,17.63,2025,7,29,1752624000000
1664236800000,The Age of Surveillance Capitalism,Unknown,3,38.41,physical,Unknown,115.23,2022,9,39,1664236800000
1565308800000,The Old Ways,Unknown,1,45.03,physical,Unknown,45.03,2019,8,32,1565308800000
1640390400000,Dreams from My Father,Unknown,1,49.92,physical,Unknown,49.92,2021,12,51,1640390400000
1644883200000,The Money Masters,Unknown,2,11.21,physical,Unknown,22.42,2022,2,7,1644883200000
1554681600000,The Lean Startup,Unknown,2,22.39,physical,Unknown,44.78,2019,4,15,1554681600000
1749427200000,The Price of Inequality,Unknown,3,34.52,physical,Unknown,103.56,2025,6,24,1749427200000
1589068800000,Born a Crime,Unknown,3,10.33,physical,Unknown,30.99,2020,5,19,1589068800000
1756166400000,The Automatic Millionaire,Unknown,3,19.25,physical,Unknown,57.75,2025,8,35,1756166400000
1712361600000,Decisive: How to Make Better Choices in Life and Work,Unknown,3,11.15,physical,Unknown,33.45,2024,4,14,1712361600000
1691712000000,SPQR: A History of Ancient Rome,Unknown,3,32.15,physical,Unknown,96.45,2023,8,32,1691712000000
1645833600000,The Sixth Extinction,Unknown,3,11.93,physical,Unknown,35.79,2022,2,8,1645833600000
1708041600000,Sense and Sensibility,Unknown,1,11.34,physical,Unknown,11.34,2024,2,7,1708041600000
1588118400000,The War of the Worlds,Unknown,1,24.42,physical,Unknown,24.42,2020,4,18,1588118400000
1586736000000,The Maltese Falcon,Unknown,1,45.84,physical,Unknown,45.84,2020,4,16,1586736000000
1581120000000,The Notebook,Unknown,3,15.92,physical,Unknown,47.76,2020,2,6,1581120000000
1604966400000,The Way of Kings,Unknown,1,23.74,physical,Unknown,23.74,2020,11,46,1604966400000
1666742400000,Sharp Objects,Unknown,2,45.6,physical,Unknown,91.2,2022,10,43,1666742400000
1598054400000,Common Stocks and Uncommon Profits,Unknown,1,26.19,physical,Unknown,26.19,2020,8,34,1598054400000
1551571200000,Twenty Thousand Leagues Under the Seas,Unknown,2,31.39,physical,Unknown,62.78,2019,3,9,1551571200000
1664668800000,Basic Economics,Unknown,2,19.05,physical,Unknown,38.1,2022,10,39,1664668800000
1669161600000,Long Walk to Freedom,Unknown,2,13.01,physical,Unknown,26.02,2022,11,47,1669161600000
1730246400000,The Seven Principles for Making Marriage Work,Unknown,3,40.25,physical,Unknown,120.75,2024,10,44,1730246400000
1574726400000,Your Money or Your Life,Unknown,3,32.22,physical,Unknown,96.66,2019,11,48,1574726400000
1734825600000,The Post-American World,Unknown,2,17.08,physical,Unknown,34.16,2024,12,51,1734825600000
1581724800000,The Thin Man,Unknown,2,17.31,physical,Unknown,34.62,2020,2,7,1581724800000
1729814400000,The Haunting of Hill House,Unknown,1,38.59,physical,Unknown,38.59,2024,10,43,1729814400000
1694822400000,Option B,Unknown,3,23.58,physical,Unknown,70.74,2023,9,37,1694822400000
1571788800000,The War of the Worlds,Unknown,3,35.66,physical,Unknown,106.98,2019,10,43,1571788800000
1719273600000,Native American DNA: Tribal Belonging and the False Promise of Genetic Science,Unknown,3,14.37,physical,Unknown,43.11,2024,6,26,1719273600000
1644883200000,Against Crisis & Disaster,Unknown,1,44.4,physical,Unknown,44.4,2022,2,7,1644883200000
1647734400000,Lab Girl,Unknown,1,45.84,physical,Unknown,45.84,2022,3,11,1647734400000
1753056000000,Dark Matter,Unknown,3,23.43,physical,Unknown,70.29,2025,7,30,1753056000000
1651449600000,Long Walk to Freedom,Unknown,2,34.02,physical,Unknown,68.04,2022,5,18,1651449600000
1596499200000,A Random Walk Down Wall Street,Unknown,3,32.3,physical,Unknown,96.9,2020,8,32,1596499200000
1626739200000,The Four Pillars of Investing,Unknown,1,46.61,physical,Unknown,46.61,2021,7,29,1626739200000
1747440000000,Crying in H Mart,Unknown,3,19.68,physical,Unknown,59.04,2025,5,20,1747440000000
1584057600000,Villette,Unknown,2,49.23,physical,Unknown,98.46,2020,3,11,1584057600000
1595289600000,The Art of War,Unknown,3,10.16,physical,Unknown,30.48,2020,7,30,1595289600000
1738713600000,"The Body Keeps the Score: Brain, Mind, and Body in the Healing of Trauma",Unknown,3,40.48,physical,Unknown,121.44,2025,2,6,1738713600000
1729728000000,It Ends with Us,Unknown,3,18.91,physical,Unknown,56.73,2024,10,43,1729728000000
1670025600000,White Fragility,Unknown,1,35.3,physical,Unknown,35.3,2022,12,48,1670025600000
1613779200000,A Liberated Mind: How to Pivot Toward What Truly Matters,Unknown,3,39.79,physical,Unknown,119.37,2021,2,7,1613779200000
1660694400000,On War,Unknown,2,16.13,physical,Unknown,32.26,2022,8,33,1660694400000
1662249600000,Know My Name: A Memoir,Unknown,1,16.73,physical,Unknown,16.73,2022,9,35,1662249600000
1677715200000,The Curious Incident of the Dog in the Night-Time,Unknown,2,28.2,physical,Unknown,56.4,2023,3,9,1677715200000
1730073600000,The Great Hack: How the Digital Takeover of Our Elections and Our Data Is Under Threat,Unknown,3,46.64,physical,Unknown,139.92,2024,10,44,1730073600000
1663977600000,Good and Mad: The Revolutionary Power of Women's Anger,Unknown,3,39.33,physical,Unknown,117.99,2022,9,38,1663977600000
1690156800000,The Effective Executive,Unknown,3,23.0,physical,Unknown,69.0,2023,7,30,1690156800000
1721347200000,Dead Wake,Unknown,2,34.14,physical,Unknown,68.28,2024,7,29,1721347200000
